bmrb_id,query_orf_subid,pdb_id,subject_orf_subid,match_size,number_gaps,number_identities,query_orf_match_start
68,ubiquitin,1v5o,A,58,1,13,6
68,ubiquitin,1wxv,A,55,1,16,23
68,ubiquitin,1se9,A,50,8,15,31
76,lysozyme,1iy4,A,130,0,129,1
76,lysozyme,1iy3,A,130,0,129,1
76,lysozyme,1ivm,A,130,0,100,1
79,plastocyanin,2pcf,A,99,0,99,1
79,plastocyanin,1ylb,B,99,0,99,1
79,plastocyanin,9pcy,,99,0,83,1
79,plastocyanin,1tkw,A,99,0,77,1
79,plastocyanin,1plb,,98,2,69,2
79,plastocyanin,1pla,,98,2,69,2
79,plastocyanin,1jxf,A,98,5,45,3
79,plastocyanin,1jxd,A,98,5,45,3
79,plastocyanin,1j5d,A,98,5,45,3
79,plastocyanin,1j5c,A,98,5,45,3
79,plastocyanin,1m9w,A,97,5,45,3
79,plastocyanin,2b3i,A,98,4,41,1
79,plastocyanin,1b3i,A,98,4,41,1
79,plastocyanin,1tu2,A,100,5,45,3
79,plastocyanin,1nin,,100,5,45,3
79,plastocyanin,1fa4,A,100,5,45,3
80,toxin_ATX_Ia,1atx,,46,0,46,1
80,toxin_ATX_Ia,1ahl,,49,3,29,1
80,toxin_ATX_Ia,1apf,,49,3,27,1
80,toxin_ATX_Ia,2sh1,,46,1,17,2
80,toxin_ATX_Ia,1shi,,46,1,17,2
80,toxin_ATX_Ia,1sh1,,46,1,17,2
88,cardiotoxin_CTXIIa,1cxo,,60,0,57,1
88,cardiotoxin_CTXIIa,1cxn,,60,0,57,1
88,cardiotoxin_CTXIIa,2ccx,,60,0,56,1
88,cardiotoxin_CTXIIa,2crt,,60,0,47,1
88,cardiotoxin_CTXIIa,2crs,,60,0,47,1
88,cardiotoxin_CTXIIa,1i02,A,60,0,47,1
88,cardiotoxin_CTXIIa,1chv,S,60,0,46,1
88,cardiotoxin_CTXIIa,1ffj,A,60,0,47,1
88,cardiotoxin_CTXIIa,1ccq,A,60,0,47,1
88,cardiotoxin_CTXIIa,1cb9,A,60,0,47,1
88,cardiotoxin_CTXIIa,1rl5,A,60,0,43,1
88,cardiotoxin_CTXIIa,1crf,,60,0,44,1
88,cardiotoxin_CTXIIa,1cre,,60,0,44,1
88,cardiotoxin_CTXIIa,1kbt,,59,0,43,2
88,cardiotoxin_CTXIIa,1kbs,,59,0,43,2
88,cardiotoxin_CTXIIa,2cdx,,60,0,44,1
88,cardiotoxin_CTXIIa,1cvo,,62,2,38,1
88,cardiotoxin_CTXIIa,1mr6,A,62,4,25,3
88,cardiotoxin_CTXIIa,1jgk,A,50,1,21,12
88,cardiotoxin_CTXIIa,1nea,,53,3,25,8
88,cardiotoxin_CTXIIa,1vyc,A,50,1,24,12
88,cardiotoxin_CTXIIa,2btx,A,53,6,23,13
88,cardiotoxin_CTXIIa,1rgj,A,53,6,23,13
88,cardiotoxin_CTXIIa,1ljz,A,53,6,23,13
88,cardiotoxin_CTXIIa,1l4w,A,53,6,23,13
88,cardiotoxin_CTXIIa,1kl8,A,53,6,23,13
88,cardiotoxin_CTXIIa,1kfh,A,53,6,23,13
88,cardiotoxin_CTXIIa,1kc4,A,53,6,23,13
88,cardiotoxin_CTXIIa,1jbd,A,53,6,23,13
88,cardiotoxin_CTXIIa,1ikc,A,53,6,23,13
88,cardiotoxin_CTXIIa,1ik8,A,53,6,23,13
88,cardiotoxin_CTXIIa,1idl,A,53,6,23,13
88,cardiotoxin_CTXIIa,1idi,A,53,6,23,13
88,cardiotoxin_CTXIIa,1idh,A,53,6,23,13
88,cardiotoxin_CTXIIa,1idg,A,53,6,23,13
88,cardiotoxin_CTXIIa,1hoy,A,53,6,23,13
88,cardiotoxin_CTXIIa,1haj,A,53,6,23,13
88,cardiotoxin_CTXIIa,1haa,A,53,6,23,13
88,cardiotoxin_CTXIIa,1bxp,A,53,6,23,13
88,cardiotoxin_CTXIIa,1abt,A,53,6,23,13
88,cardiotoxin_CTXIIa,1txb,,53,4,21,12
88,cardiotoxin_CTXIIa,1txa,,53,4,21,12
88,cardiotoxin_CTXIIa,1w6b,A,58,4,21,7
88,cardiotoxin_CTXIIa,1nor,,53,3,21,8
88,cardiotoxin_CTXIIa,1lsi,,60,6,21,6
88,cardiotoxin_CTXIIa,1g6m,A,47,2,19,14
88,cardiotoxin_CTXIIa,1je9,A,52,3,20,9
88,cardiotoxin_CTXIIa,2nbt,B,57,11,18,12
88,cardiotoxin_CTXIIa,2nbt,A,57,11,18,12
88,cardiotoxin_CTXIIa,1coe,,47,2,18,14
88,cardiotoxin_CTXIIa,1cod,,47,2,18,14
88,cardiotoxin_CTXIIa,1tfs,,54,4,20,7
88,cardiotoxin_CTXIIa,1ntx,,49,4,19,12
88,cardiotoxin_CTXIIa,1fra,,53,2,18,8
88,cardiotoxin_CTXIIa,1era,,53,2,18,8
88,cardiotoxin_CTXIIa,1lxh,A,53,5,20,12
88,cardiotoxin_CTXIIa,1lxg,A,53,5,20,12
88,cardiotoxin_CTXIIa,1drs,,53,5,18,8
90,crambin,1ccn,,46,0,46,1
90,crambin,1ccm,,46,0,46,1
90,crambin,1cxr,A,46,0,44,1
90,crambin,1ed0,A,43,0,22,2
90,crambin,1jmp,A,43,0,20,2
90,crambin,1jmn,A,43,0,19,2
90,crambin,1orl,A,43,0,19,2
90,crambin,1nbl,A,43,0,14,2
94,epidermal_growth_factor,3egf,,52,0,52,1
94,epidermal_growth_factor,1epj,,52,0,52,1
94,epidermal_growth_factor,1epi,,52,0,52,1
94,epidermal_growth_factor,1eph,,52,0,52,1
94,epidermal_growth_factor,1epg,,52,0,52,1
94,epidermal_growth_factor,1egf,,52,0,52,1
94,epidermal_growth_factor,1gk5,A,46,0,43,1
94,epidermal_growth_factor,1a3p,,45,0,43,3
94,epidermal_growth_factor,1p9j,A,47,0,34,5
94,epidermal_growth_factor,1k37,A,38,1,15,5
94,epidermal_growth_factor,1k36,A,38,1,15,5
94,epidermal_growth_factor,4tgf,,42,1,16,5
94,epidermal_growth_factor,3tgf,,42,1,16,5
94,epidermal_growth_factor,2tgf,,42,1,16,5
94,epidermal_growth_factor,1yug,,42,1,16,5
94,epidermal_growth_factor,1yuf,,42,1,16,5
94,epidermal_growth_factor,1ip0,A,42,1,16,5
94,epidermal_growth_factor,1iox,A,42,1,16,5
94,epidermal_growth_factor,1hrf,,40,3,14,5
94,epidermal_growth_factor,1hre,,40,3,14,5
94,epidermal_growth_factor,1haf,,40,3,14,5
94,epidermal_growth_factor,1hae,,40,3,14,5
94,epidermal_growth_factor,1ixa,,30,2,13,13
94,epidermal_growth_factor,1toz,A,30,2,13,13
94,epidermal_growth_factor,1toz,A,30,2,10,13
94,epidermal_growth_factor,1toz,A,30,2,9,13
94,epidermal_growth_factor,1tpg,,30,0,10,13
94,epidermal_growth_factor,1whf,,30,2,12,13
94,epidermal_growth_factor,1whe,,30,2,12,13
94,epidermal_growth_factor,1ffm,A,31,2,13,13
94,epidermal_growth_factor,1ff7,A,31,2,13,13
94,epidermal_growth_factor,1f7m,A,31,2,13,13
94,epidermal_growth_factor,1f7e,A,31,2,13,13
94,epidermal_growth_factor,1ccf,,30,2,12,13
94,epidermal_growth_factor,1bf9,,31,2,13,13
94,epidermal_growth_factor,1apo,,30,2,12,13
94,epidermal_growth_factor,1fsb,,36,2,13,7
94,epidermal_growth_factor,1urk,,38,3,14,6
95,epidermal_growth_factor,3egf,,51,0,51,1
95,epidermal_growth_factor,1epj,,51,0,51,1
95,epidermal_growth_factor,1epi,,51,0,51,1
95,epidermal_growth_factor,1eph,,51,0,51,1
95,epidermal_growth_factor,1epg,,51,0,51,1
95,epidermal_growth_factor,1egf,,51,0,51,1
95,epidermal_growth_factor,1gk5,A,45,0,42,1
95,epidermal_growth_factor,1a3p,,45,0,43,2
95,epidermal_growth_factor,1p9j,A,47,0,34,4
95,epidermal_growth_factor,1k37,A,38,1,15,4
95,epidermal_growth_factor,1k36,A,38,1,15,4
95,epidermal_growth_factor,4tgf,,42,1,16,4
95,epidermal_growth_factor,3tgf,,42,1,16,4
95,epidermal_growth_factor,2tgf,,42,1,16,4
95,epidermal_growth_factor,1yug,,42,1,16,4
95,epidermal_growth_factor,1yuf,,42,1,16,4
95,epidermal_growth_factor,1ip0,A,42,1,16,4
95,epidermal_growth_factor,1iox,A,42,1,16,4
95,epidermal_growth_factor,1hrf,,40,3,14,4
95,epidermal_growth_factor,1hre,,40,3,14,4
95,epidermal_growth_factor,1haf,,40,3,14,4
95,epidermal_growth_factor,1hae,,40,3,14,4
95,epidermal_growth_factor,1ixa,,30,2,13,12
95,epidermal_growth_factor,1toz,A,30,2,13,12
95,epidermal_growth_factor,1toz,A,30,2,10,12
95,epidermal_growth_factor,1toz,A,30,2,9,12
95,epidermal_growth_factor,1tpg,,30,0,10,12
95,epidermal_growth_factor,1whf,,30,2,12,12
95,epidermal_growth_factor,1whe,,30,2,12,12
95,epidermal_growth_factor,1ffm,A,31,2,13,12
95,epidermal_growth_factor,1ff7,A,31,2,13,12
95,epidermal_growth_factor,1f7m,A,31,2,13,12
95,epidermal_growth_factor,1f7e,A,31,2,13,12
95,epidermal_growth_factor,1ccf,,30,2,12,12
95,epidermal_growth_factor,1bf9,,31,2,13,12
95,epidermal_growth_factor,1apo,,30,2,12,12
95,epidermal_growth_factor,1fsb,,36,2,13,6
95,epidermal_growth_factor,1urk,,38,3,14,5
96,lac_repressor_headpiece,1osl,B,51,0,51,1
96,lac_repressor_headpiece,1osl,A,51,0,51,1
96,lac_repressor_headpiece,1lqc,,51,0,51,1
96,lac_repressor_headpiece,1lcd,A,51,0,51,1
96,lac_repressor_headpiece,1lcc,A,51,0,51,1
96,lac_repressor_headpiece,1l1m,B,51,0,51,1
96,lac_repressor_headpiece,1l1m,A,51,0,51,1
96,lac_repressor_headpiece,1cjg,B,51,0,51,1
96,lac_repressor_headpiece,1cjg,A,51,0,51,1
96,lac_repressor_headpiece,2bjc,B,51,0,49,1
96,lac_repressor_headpiece,2bjc,A,51,0,49,1
96,lac_repressor_headpiece,1prv,,46,0,22,5
96,lac_repressor_headpiece,1pru,,46,0,22,5
96,lac_repressor_headpiece,1uxd,,48,3,23,6
96,lac_repressor_headpiece,1uxc,,48,3,23,6
97,metallothionein-2,1mrt,,31,0,31,31
97,metallothionein-2,1mrt,,31,3,13,5
97,metallothionein-2,1mhu,,31,0,29,31
97,metallothionein-2,1mhu,,31,3,14,5
97,metallothionein-2,1mrb,,31,0,28,31
97,metallothionein-2,1mrb,,31,3,14,5
97,metallothionein-2,1dfs,A,31,0,25,31
97,metallothionein-2,2mrt,,29,0,28,2
97,metallothionein-2,2mrt,,27,2,11,34
97,metallothionein-2,2mhu,,29,0,23,2
97,metallothionein-2,1dft,A,29,0,21,2
97,metallothionein-2,1ji9,A,36,6,20,31
97,metallothionein-2,1ji9,A,33,0,13,5
97,metallothionein-2,2mrb,,30,1,22,2
97,metallothionein-2,2fj5,A,36,6,19,31
97,metallothionein-2,2fj5,A,33,0,12,5
97,metallothionein-2,2fj4,A,36,6,19,31
97,metallothionein-2,2fj4,A,33,0,12,5
97,metallothionein-2,1m0g,A,29,0,17,32
97,metallothionein-2,1m0g,A,30,3,12,5
97,metallothionein-2,1m0j,A,29,1,15,2
97,metallothionein-2,1aqs,,46,6,19,19
97,metallothionein-2,1fmy,A,42,13,16,19
97,metallothionein-2,1aqr,,42,13,16,19
97,metallothionein-2,1aqq,,42,13,16,19
97,metallothionein-2,1aoo,,42,13,16,19
97,metallothionein-2,1j5l,A,27,5,13,15
97,metallothionein-2,1j5l,A,27,7,12,41
97,metallothionein-2,2bbi,,49,6,14,13
97,metallothionein-2,1bbi,,49,6,14,13
97,metallothionein-2,1vfi,A,72,13,18,2
97,metallothionein-2,1vfi,A,51,5,14,15
97,metallothionein-2,1t2y,A,21,0,8,4
97,metallothionein-2,1qjl,A,28,2,11,9
97,metallothionein-2,1qjl,A,31,4,13,29
97,metallothionein-2,1dmd,,27,7,11,41
97,metallothionein-2,1dmd,,34,13,14,5
97,metallothionein-2,1dmc,,27,7,11,41
97,metallothionein-2,1dmc,,34,13,14,5
97,metallothionein-2,1dl0,A,34,5,12,27
97,metallothionein-2,1hx2,A,37,1,10,24
102,trypsin_inhibitor_B-III,1mvz,A,38,2,21,3
102,trypsin_inhibitor_B-III,1mvz,A,20,0,14,19
102,trypsin_inhibitor_B-III,2bbi,,31,1,16,21
102,trypsin_inhibitor_B-III,2bbi,,39,3,17,3
102,trypsin_inhibitor_B-III,1bbi,,31,1,16,21
102,trypsin_inhibitor_B-III,1bbi,,39,3,17,3
102,trypsin_inhibitor_B-III,2bi6,H,19,0,8,6
102,trypsin_inhibitor_B-III,1bi6,H,19,0,8,6
102,trypsin_inhibitor_B-III,1eit,,35,8,13,7
103,trypsin_inhibitor_B-III,1mvz,A,37,2,17,2
103,trypsin_inhibitor_B-III,1mvz,A,30,2,14,3
103,trypsin_inhibitor_B-III,2bbi,,36,3,14,2
103,trypsin_inhibitor_B-III,2bbi,,29,2,11,3
103,trypsin_inhibitor_B-III,1bbi,,36,3,14,2
103,trypsin_inhibitor_B-III,1bbi,,29,2,11,3
103,trypsin_inhibitor_B-III,2bi6,H,19,0,8,16
103,trypsin_inhibitor_B-III,1bi6,H,19,0,8,16
103,trypsin_inhibitor_B-III,1eit,,19,2,9,2
104,trypsin_inhibitor_B-III,1mvz,A,26,2,12,3
104,trypsin_inhibitor_B-III,2bi6,H,19,0,8,6
104,trypsin_inhibitor_B-III,1bi6,H,19,0,8,6
105,trypsin_inhibitor_B-III,1mvz,A,25,2,11,3
105,trypsin_inhibitor_B-III,2bi6,H,19,0,8,6
105,trypsin_inhibitor_B-III,1bi6,H,19,0,8,6
106,trypsin_inhibitor_B-III,1mvz,A,25,2,11,3
106,trypsin_inhibitor_B-III,2bi6,H,19,0,8,6
106,trypsin_inhibitor_B-III,1bi6,H,19,0,8,6
107,trypsin_inhibitor_B-III,1mvz,A,49,2,26,1
107,trypsin_inhibitor_B-III,1mvz,A,20,0,14,28
107,trypsin_inhibitor_B-III,1mvz,A,30,2,14,2
107,trypsin_inhibitor_B-III,2bbi,,50,3,21,1
107,trypsin_inhibitor_B-III,2bbi,,31,1,16,30
107,trypsin_inhibitor_B-III,2bbi,,29,2,11,2
107,trypsin_inhibitor_B-III,1bbi,,50,3,21,1
107,trypsin_inhibitor_B-III,1bbi,,31,1,16,30
107,trypsin_inhibitor_B-III,1bbi,,29,2,11,2
107,trypsin_inhibitor_B-III,2bi6,H,19,0,8,15
107,trypsin_inhibitor_B-III,1bi6,H,19,0,8,15
107,trypsin_inhibitor_B-III,1eit,,35,8,13,16
107,trypsin_inhibitor_B-III,1eit,,19,2,9,1
108,trypsin_inhibitor_B-III,1mvz,A,26,2,12,2
108,trypsin_inhibitor_B-III,2bi6,H,19,0,8,5
108,trypsin_inhibitor_B-III,1bi6,H,19,0,8,5
109,trypsin_inhibitor_A-II,1mvz,A,56,2,27,4
109,trypsin_inhibitor_A-II,1mvz,A,30,2,14,12
109,trypsin_inhibitor_A-II,2bbi,,50,3,21,11
109,trypsin_inhibitor_A-II,2bbi,,31,1,16,40
109,trypsin_inhibitor_A-II,2bbi,,29,2,11,12
109,trypsin_inhibitor_A-II,1bbi,,50,3,21,11
109,trypsin_inhibitor_A-II,1bbi,,31,1,16,40
109,trypsin_inhibitor_A-II,1bbi,,29,2,11,12
109,trypsin_inhibitor_A-II,2bi6,H,19,0,8,25
109,trypsin_inhibitor_A-II,1bi6,H,19,0,8,25
109,trypsin_inhibitor_A-II,1eit,,35,8,13,26
109,trypsin_inhibitor_A-II,1eit,,19,2,9,11
109,trypsin_inhibitor_A-II,1toz,A,63,11,19,9
114,charybdatoxin,2crd,,36,0,36,1
114,charybdatoxin,2a9h,E,36,0,36,1
114,charybdatoxin,1bah,,36,0,34,1
114,charybdatoxin,1lir,,36,0,28,1
114,charybdatoxin,2bmt,,36,0,25,1
114,charybdatoxin,1big,,36,0,22,1
114,charybdatoxin,1cmr,,31,0,23,6
114,charybdatoxin,1m2s,A,33,0,15,3
114,charybdatoxin,1wmt,A,35,0,14,2
114,charybdatoxin,1sxm,,35,1,18,3
114,charybdatoxin,1wpd,A,31,0,16,4
114,charybdatoxin,1c56,A,34,0,15,3
114,charybdatoxin,1c55,A,34,0,15,3
114,charybdatoxin,1txm,,32,0,15,4
114,charybdatoxin,1wt7,A,33,0,13,3
114,charybdatoxin,1hp2,A,35,0,16,1
114,charybdatoxin,1c49,A,32,0,13,4
114,charybdatoxin,2pta,,32,0,13,4
114,charybdatoxin,1mtx,,34,1,17,3
114,charybdatoxin,1v56,A,32,0,12,4
114,charybdatoxin,1y2p,A,30,0,14,5
114,charybdatoxin,1quz,A,30,0,14,5
114,charybdatoxin,1n8m,A,32,0,12,4
114,charybdatoxin,1qky,A,32,0,11,4
114,charybdatoxin,1hly,A,34,1,15,3
114,charybdatoxin,1agt,,32,1,16,3
114,charybdatoxin,1tsk,,29,0,12,6
114,charybdatoxin,1lgl,A,34,0,11,2
114,charybdatoxin,1j5j,A,34,0,11,2
114,charybdatoxin,1wz5,A,32,0,11,4
114,charybdatoxin,1sco,,32,1,14,3
114,charybdatoxin,2ktx,,32,1,14,3
114,charybdatoxin,1xsw,A,32,1,14,3
114,charybdatoxin,1ktx,,32,1,14,3
114,charybdatoxin,1q2k,A,27,1,12,9
114,charybdatoxin,1bkt,,32,1,13,3
114,charybdatoxin,1pjv,A,26,1,11,10
114,charybdatoxin,1mm0,A,27,2,9,10
114,charybdatoxin,1jlz,A,11,0,7,25
115,trypsin_inhibitor_E,1dtk,,54,0,35,6
115,trypsin_inhibitor_E,1jc6,A,53,0,32,5
115,trypsin_inhibitor_E,1bf0,,54,0,28,6
115,trypsin_inhibitor_E,1den,,55,0,29,4
115,trypsin_inhibitor_E,1dem,,55,0,29,4
115,trypsin_inhibitor_E,1adz,,52,0,24,6
115,trypsin_inhibitor_E,1uub,A,54,0,24,6
115,trypsin_inhibitor_E,1uua,A,54,0,25,6
115,trypsin_inhibitor_E,1pit,,54,0,25,6
115,trypsin_inhibitor_E,1oa6,5,54,0,25,6
115,trypsin_inhibitor_E,1oa5,5,54,0,25,6
115,trypsin_inhibitor_E,1shp,,53,0,23,5
115,trypsin_inhibitor_E,1irh,A,53,0,23,5
115,trypsin_inhibitor_E,1jv9,A,54,0,24,6
115,trypsin_inhibitor_E,1jv8,A,54,0,24,6
115,trypsin_inhibitor_E,1ld5,A,54,0,23,6
115,trypsin_inhibitor_E,1kun,,51,0,22,7
115,trypsin_inhibitor_E,1ld6,A,54,0,21,6
115,trypsin_inhibitor_E,2ca7,A,54,0,20,5
115,trypsin_inhibitor_E,1yl2,A,54,0,20,5
115,trypsin_inhibitor_E,1k09,B,24,0,12,17
116,trypsin_inhibitor_E,1dtk,,54,0,35,6
116,trypsin_inhibitor_E,1jc6,A,53,0,32,5
116,trypsin_inhibitor_E,1bf0,,54,0,28,6
116,trypsin_inhibitor_E,1den,,55,0,29,4
116,trypsin_inhibitor_E,1dem,,55,0,29,4
116,trypsin_inhibitor_E,1adz,,52,0,24,6
116,trypsin_inhibitor_E,1uub,A,54,0,24,6
116,trypsin_inhibitor_E,1uua,A,54,0,25,6
116,trypsin_inhibitor_E,1pit,,54,0,25,6
116,trypsin_inhibitor_E,1oa6,5,54,0,25,6
116,trypsin_inhibitor_E,1oa5,5,54,0,25,6
116,trypsin_inhibitor_E,1shp,,53,0,23,5
116,trypsin_inhibitor_E,1irh,A,53,0,23,5
116,trypsin_inhibitor_E,1jv9,A,54,0,24,6
116,trypsin_inhibitor_E,1jv8,A,54,0,24,6
116,trypsin_inhibitor_E,1ld5,A,54,0,23,6
116,trypsin_inhibitor_E,1kun,,51,0,22,7
116,trypsin_inhibitor_E,1ld6,A,54,0,21,6
116,trypsin_inhibitor_E,2ca7,A,54,0,20,5
116,trypsin_inhibitor_E,1yl2,A,54,0,20,5
116,trypsin_inhibitor_E,1k09,B,24,0,12,17
117,trypsin_inhibitor_homologue_K,1dtk,,57,0,57,1
117,trypsin_inhibitor_homologue_K,1bf0,,54,0,37,4
117,trypsin_inhibitor_homologue_K,1den,,54,0,35,3
117,trypsin_inhibitor_homologue_K,1dem,,54,0,35,3
117,trypsin_inhibitor_homologue_K,1jc6,A,52,0,28,4
117,trypsin_inhibitor_homologue_K,1shp,,51,0,23,5
117,trypsin_inhibitor_homologue_K,1uua,A,54,0,24,4
117,trypsin_inhibitor_homologue_K,1pit,,54,0,24,4
117,trypsin_inhibitor_homologue_K,1oa6,5,54,0,24,4
117,trypsin_inhibitor_homologue_K,1oa5,5,54,0,24,4
117,trypsin_inhibitor_homologue_K,1uub,A,54,0,23,4
117,trypsin_inhibitor_homologue_K,1kun,,51,0,23,5
117,trypsin_inhibitor_homologue_K,1irh,A,52,0,23,4
117,trypsin_inhibitor_homologue_K,1ld5,A,54,0,23,4
117,trypsin_inhibitor_homologue_K,1jv9,A,54,0,23,4
117,trypsin_inhibitor_homologue_K,1jv8,A,54,0,23,4
117,trypsin_inhibitor_homologue_K,2ca7,A,52,0,23,5
117,trypsin_inhibitor_homologue_K,1yl2,A,52,0,23,5
117,trypsin_inhibitor_homologue_K,1adz,,52,0,22,4
117,trypsin_inhibitor_homologue_K,1ld6,A,54,0,20,4
120,plastocyanin,2pcf,A,99,0,99,1
120,plastocyanin,1ylb,B,99,0,99,1
120,plastocyanin,9pcy,,99,0,83,1
120,plastocyanin,1tkw,A,99,0,77,1
120,plastocyanin,1plb,,98,2,69,2
120,plastocyanin,1pla,,98,2,69,2
120,plastocyanin,1jxf,A,98,5,45,3
120,plastocyanin,1jxd,A,98,5,45,3
120,plastocyanin,1j5d,A,98,5,45,3
120,plastocyanin,1j5c,A,98,5,45,3
120,plastocyanin,1m9w,A,97,5,45,3
120,plastocyanin,2b3i,A,98,4,41,1
120,plastocyanin,1b3i,A,98,4,41,1
120,plastocyanin,1tu2,A,100,5,45,3
120,plastocyanin,1nin,,100,5,45,3
120,plastocyanin,1fa4,A,100,5,45,3
121,plastocyanin,2pcf,A,99,0,99,1
121,plastocyanin,1ylb,B,99,0,99,1
121,plastocyanin,9pcy,,99,0,83,1
121,plastocyanin,1tkw,A,99,0,77,1
121,plastocyanin,1plb,,98,2,69,2
121,plastocyanin,1pla,,98,2,69,2
121,plastocyanin,1jxf,A,98,5,45,3
121,plastocyanin,1jxd,A,98,5,45,3
121,plastocyanin,1j5d,A,98,5,45,3
121,plastocyanin,1j5c,A,98,5,45,3
121,plastocyanin,1m9w,A,97,5,45,3
121,plastocyanin,2b3i,A,98,4,41,1
121,plastocyanin,1b3i,A,98,4,41,1
121,plastocyanin,1tu2,A,100,5,45,3
121,plastocyanin,1nin,,100,5,45,3
121,plastocyanin,1fa4,A,100,5,45,3
122,plastocyanin,2pcf,A,99,0,99,1
122,plastocyanin,1ylb,B,99,0,99,1
122,plastocyanin,9pcy,,99,0,83,1
122,plastocyanin,1tkw,A,99,0,77,1
122,plastocyanin,1plb,,98,2,69,2
122,plastocyanin,1pla,,98,2,69,2
122,plastocyanin,1jxf,A,98,5,45,3
122,plastocyanin,1jxd,A,98,5,45,3
122,plastocyanin,1j5d,A,98,5,45,3
122,plastocyanin,1j5c,A,98,5,45,3
122,plastocyanin,1m9w,A,97,5,45,3
122,plastocyanin,2b3i,A,98,4,41,1
122,plastocyanin,1b3i,A,98,4,41,1
122,plastocyanin,1tu2,A,100,5,45,3
122,plastocyanin,1nin,,100,5,45,3
122,plastocyanin,1fa4,A,100,5,45,3
123,toxin_ATX_Ia,1atx,,46,0,46,1
123,toxin_ATX_Ia,1ahl,,49,3,29,1
123,toxin_ATX_Ia,1apf,,49,3,27,1
123,toxin_ATX_Ia,2sh1,,46,1,17,2
123,toxin_ATX_Ia,1shi,,46,1,17,2
123,toxin_ATX_Ia,1sh1,,46,1,17,2
127,lac_repressor_headpiece,1osl,B,51,0,51,1
127,lac_repressor_headpiece,1osl,A,51,0,51,1
127,lac_repressor_headpiece,1lqc,,51,0,51,1
127,lac_repressor_headpiece,1lcd,A,51,0,51,1
127,lac_repressor_headpiece,1lcc,A,51,0,51,1
127,lac_repressor_headpiece,1l1m,B,51,0,51,1
127,lac_repressor_headpiece,1l1m,A,51,0,51,1
127,lac_repressor_headpiece,1cjg,B,51,0,51,1
127,lac_repressor_headpiece,1cjg,A,51,0,51,1
127,lac_repressor_headpiece,2bjc,B,51,0,49,1
127,lac_repressor_headpiece,2bjc,A,51,0,49,1
127,lac_repressor_headpiece,1prv,,46,0,22,5
127,lac_repressor_headpiece,1pru,,46,0,22,5
127,lac_repressor_headpiece,1uxd,,48,3,23,6
127,lac_repressor_headpiece,1uxc,,48,3,23,6
131,cytochrome_c,1nmi,A,108,0,105,1
131,cytochrome_c,1yic,,108,0,105,1
131,cytochrome_c,1yfc,,108,0,105,1
131,cytochrome_c,1lms,A,108,0,104,1
131,cytochrome_c,1fhb,,108,0,102,1
131,cytochrome_c,2giw,,102,0,62,6
131,cytochrome_c,2frc,,102,0,62,6
131,cytochrome_c,1ocd,,102,0,62,6
131,cytochrome_c,1m60,A,102,0,62,6
131,cytochrome_c,1lc2,A,102,0,62,6
131,cytochrome_c,1lc1,A,102,0,62,6
131,cytochrome_c,1i5t,A,102,0,62,6
131,cytochrome_c,1giw,,102,0,62,6
131,cytochrome_c,1fi9,A,102,0,62,6
131,cytochrome_c,1fi7,A,102,0,62,6
131,cytochrome_c,1akk,,102,0,62,6
131,cytochrome_c,1j3s,A,102,0,63,6
131,cytochrome_c,1i6e,A,76,0,32,29
131,cytochrome_c,1i6d,A,76,0,32,29
131,cytochrome_c,1c7m,A,76,0,32,29
131,cytochrome_c,1c2n,,115,19,31,5
132,dendroaspis,1ntx,,60,0,60,1
132,dendroaspis,1je9,A,58,1,39,3
132,dendroaspis,1nor,,58,1,39,3
132,dendroaspis,1nea,,58,1,39,3
132,dendroaspis,1fra,,61,2,39,1
132,dendroaspis,1era,,61,2,39,1
132,dendroaspis,1g6m,A,59,2,35,3
132,dendroaspis,1coe,,59,2,34,3
132,dendroaspis,1cod,,59,2,34,3
132,dendroaspis,1tfs,,59,0,29,1
132,dendroaspis,1drs,,60,3,31,1
132,dendroaspis,1txb,,59,8,28,9
132,dendroaspis,1txa,,59,8,28,9
132,dendroaspis,2btx,A,58,6,25,8
132,dendroaspis,1rgj,A,58,6,25,8
132,dendroaspis,1ljz,A,58,6,25,8
132,dendroaspis,1l4w,A,58,6,25,8
132,dendroaspis,1kl8,A,58,6,25,8
132,dendroaspis,1kfh,A,58,6,25,8
132,dendroaspis,1kc4,A,58,6,25,8
132,dendroaspis,1jbd,A,58,6,25,8
132,dendroaspis,1ikc,A,58,6,25,8
132,dendroaspis,1ik8,A,58,6,25,8
132,dendroaspis,1idl,A,58,6,25,8
132,dendroaspis,1idi,A,58,6,25,8
132,dendroaspis,1idh,A,58,6,25,8
132,dendroaspis,1idg,A,58,6,25,8
132,dendroaspis,1hoy,A,58,6,25,8
132,dendroaspis,1haj,A,58,6,25,8
132,dendroaspis,1haa,A,58,6,25,8
132,dendroaspis,1bxp,A,58,6,25,8
132,dendroaspis,1abt,A,58,6,25,8
132,dendroaspis,1jgk,A,64,6,27,1
132,dendroaspis,1lxh,A,58,7,25,9
132,dendroaspis,1lxg,A,58,7,25,9
132,dendroaspis,1w6b,A,63,6,24,3
132,dendroaspis,1lsi,,65,8,25,1
132,dendroaspis,1chv,S,49,4,18,15
132,dendroaspis,1rl5,A,49,4,19,15
132,dendroaspis,1mr6,A,48,6,18,19
132,dendroaspis,1kbt,,49,4,18,15
132,dendroaspis,1kbs,,49,4,18,15
132,dendroaspis,1crf,,49,4,18,15
